Masked Gen ID,Min Run Time,Min Down Time,Max Stops per Day,Start Up Notification,Start Up bid Time 1,Start Up bid Time 2,Start Up bid Time 3,Start Up bid Time 4,Start Up bid Time 5,Start Up bid Time 6,Start Up bid Cost 1,Start Up bid Cost 2,Start Up bid Cost 3,Start Up bid Cost 4,Start Up bid Cost 5,Start Up bid Cost 6,Notification Hours To Start 1,Notification Hours To Start 2,Notification Hours To Start 3,Notification Hours To Start 4,Notification Hours To Start 5,Notification Hours To Start 6,Notification Hours Off line 1,Notification Hours Off line 2,Notification Hours Off line 3,Notification Hours Off line 4,Notification Hours Off line 5,Notification Hours Off line 6,Masked Bidder ID
86836180,   16.00,   48.00,    1,   13.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    5985.45,    7151.59,    8058.59,    8062.19,    8065.78,    8069.38,   13.00,   14.00,   15.00,   16.00,   19.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
29036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,       3.79, , , , , , , , , , , , , , , , , , 
49036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     320.55, , , , , , , , , , , , , , , , , , 
72697750,    1.00,    1.00,    2,     .50,  999.00, , , , , ,     184.18, , , , , , , , , , , , , , , , , , 
93036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   30104.69,   33029.24,   35083.12,   38878.32,   38883.91,   38889.49,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
43036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   30104.69,   33029.24,   35083.12,   38878.32,   38883.91,   38889.49,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
13036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   30104.69,   33029.24,   35083.12,   38878.32,   38883.91,   38889.49,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
63036180,   16.00,   48.00,    1,   16.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    9580.86,   11447.48,   12899.30,   12905.07,   12910.83,   12916.59,   16.00,   18.00,   19.00,   20.00,   22.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
59697750,    1.00,    1.00,    3,     .50,  999.00, , , , , ,     937.59, , , , , , , , , , , , , , , , , , 
79697750,    1.00,    1.00,    3,     .50,  999.00, , , , , ,     937.59, , , , , , , , , , , , , , , , , , 
69036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1934.73, , , , , , , , , , , , , , , , , , 
72036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1934.73, , , , , , , , , , , , , , , , , , 
52036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1934.73, , , , , , , , , , , , , , , , , , 
99036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     347.52, , , , , , , , , , , , , , , , , , 
35855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8175.60,   14851.20,   21526.80,   21526.80, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
25855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8175.60,   14851.20,   21526.80,   21526.80, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
15855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8175.60,   14851.20,   21526.80,   21526.80, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
6068750,   24.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3850.33,    4488.42,    5125.50, , , , , , , , , , , , , , , , 
37668750,   24.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3850.33,    4488.42,    5125.50, , , , , , , , , , , , , , , , 
77668750,   24.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    3850.33,    4488.42,    5125.50, , , , , , , , , , , , , , , , 
87636180,   15.00,   48.00,    1,   20.00,     .00,    1.00, , , , ,   45000.00,   45001.00, , , , , , , , , , , , , , , , , 
70826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
50826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
30826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
90826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
10826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
60826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
76826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
56826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
36826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
46826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
96826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
26826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
86826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
16826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
6826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
66826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
77026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
97026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
37026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      53.82, , , , , ,     .50, , , , , ,    1.00, , , , , , 
47026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
27026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
75026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
87026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
55026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
7026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
67026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
17026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     272.30, , , , , ,     .50, , , , , ,    1.00, , , , , , 
53826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
33826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
93826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
23826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
43826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
13826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
83826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
3826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
63826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
79826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
59826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
19826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
99826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
89826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
9826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
69826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      59.02, , , , , ,     .50, , , , , ,    1.00, , , , , , 
1826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      62.46, , , , , ,     .50, , , , , ,    1.00, , , , , , 
35855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8161.40,   14822.80,   21484.20,   21484.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
25855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8161.40,   14822.80,   21484.20,   21484.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
15855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    8161.40,   14822.80,   21484.20,   21484.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
37036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     100.03, , , , , , , , , , , , , , , , , , 
66836180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     100.03, , , , , , , , , , , , , , , , , , 
77036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     100.03, , , , , , , , , , , , , , , , , , 
57036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     100.03, , , , , , , , , , , , , , , , , , 
97036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     100.03, , , , , , , , , , , , , , , , , , 
47036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     100.03, , , , , , , , , , , , , , , , , , 
87036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     100.03, , , , , , , , , , , , , , , , , , 
67036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     100.03, , , , , , , , , , , , , , , , , , 
6836180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     100.03, , , , , , , , , , , , , , , , , , 
17875750,    2.00,    4.00,    1,    1.00,    1.00,   24.00,   49.00, , , ,    3866.17,    4241.29,    4616.41, , , , , , , , , , , , , , , , 
11139750,    4.00,    4.00,    1,    4.00,    1.00,    5.00,   12.00,   48.00, , ,   15983.73,   15987.47,   26147.73,   31003.74, , ,    4.00,    8.00,   10.00, , , ,   12.00,   48.00,   49.00, , , , 
5036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     686.22, , , , , , , , , , , , , , , , , , 
12036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     686.22, , , , , , , , , , , , , , , , , , 
65036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     686.22, , , , , , , , , , , , , , , , , , 
73036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     686.22, , , , , , , , , , , , , , , , , , 
53036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     686.22, , , , , , , , , , , , , , , , , , 
32036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     686.22, , , , , , , , , , , , , , , , , , 
22036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     686.22, , , , , , , , , , , , , , , , , , 
42036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     686.22, , , , , , , , , , , , , , , , , , 
27875750,    2.00,    8.00,    1,    1.00,    1.00,   24.00,   49.00, , , ,    2275.54,    2854.24,    2967.03, , , , , , , , , , , , , , , , 
3036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     366.66, , , , , , , , , , , , , , , , , , 
39697750,    1.00,    1.00,    3,     .00,  999.00, , , , , ,    1176.96, , , , , , , , , , , , , , , , , , 
99697750,    1.00,    2.00,    3,     .00,  999.00, , , , , ,    1176.96, , , , , , , , , , , , , , , , , , 
89036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,    1087.18, , , , , , , , , , , , , , , , , , 
9036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     340.56, , , , , , , , , , , , , , , , , , 
86836180,   16.00,   48.00,    1,   13.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    6321.38,    7552.96,    8510.86,    8514.67,    8518.47,    8522.27,   13.00,   14.00,   15.00,   16.00,   19.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
29036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,       3.83, , , , , , , , , , , , , , , , , , 
49036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     323.43, , , , , , , , , , , , , , , , , , 
72697750,    1.00,    1.00,    2,     .50,  999.00, , , , , ,     162.26, , , , , , , , , , , , , , , , , , 
93036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   27555.29,   30113.04,   31909.32,   35228.52,   35233.41,   35238.29,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
43036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   27555.29,   30113.04,   31909.32,   35228.52,   35233.41,   35238.29,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
13036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   27555.29,   30113.04,   31909.32,   35228.52,   35233.41,   35238.29,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
63036180,   16.00,   48.00,    1,   16.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    8405.12,   10042.68,   11316.33,   11321.39,   11326.44,   11331.49,   16.00,   18.00,   19.00,   20.00,   22.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
59697750,    1.00,    1.00,    3,     .50,  999.00, , , , , ,     915.67, , , , , , , , , , , , , , , , , , 
79697750,    1.00,    1.00,    3,     .50,  999.00, , , , , ,     915.67, , , , , , , , , , , , , , , , , , 
69036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1951.68, , , , , , , , , , , , , , , , , , 
72036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1951.68, , , , , , , , , , , , , , , , , , 
52036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1951.68, , , , , , , , , , , , , , , , , , 
99036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     350.88, , , , , , , , , , , , , , , , , , 
6068750,   24.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    4033.67,    4717.58,    5400.50, , , , , , , , , , , , , , , , 
77668750,   24.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    4033.67,    4717.58,    5400.50, , , , , , , , , , , , , , , , 
37668750,   24.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    4033.67,    4717.58,    5400.50, , , , , , , , , , , , , , , , 
70826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
50826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
30826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
90826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
10826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
60826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
76826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
56826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
36826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
46826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
96826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
26826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
86826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
16826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
6826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
66826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
77026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
97026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
37026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
47026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
27026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
75026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
87026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
55026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
7026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
67026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
17026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     269.96, , , , , ,     .50, , , , , ,    1.00, , , , , , 
53826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     288.33, , , , , ,     .50, , , , , ,    1.00, , , , , , 
33826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     288.33, , , , , ,     .50, , , , , ,    1.00, , , , , , 
